travel_time,travel_from,car_type,max_capacity,number_of_tickets,hours_daytime,minutes_daytime,days of week,year,minute
330,279.4,11,11,11.0,5,30,0,2017,6
652,305.1,11,11,4.0,10,52,2,2018,10
590,305.1,11,11,1.0,9,50,2,2018,10
350,305.1,11,11,1.0,5,50,2,2018,10
550,305.1,11,11,1.0,9,10,2,2018,10
320,279.4,11,11,11.0,5,20,0,2017,6
340,305.1,11,11,1.0,5,40,2,2018,10
330,305.1,11,11,1.0,5,30,2,2018,10
310,279.4,11,11,11.0,5,10,0,2017,6
300,305.1,11,11,6.0,5,0,0,2018,9
432,329.8,49,49,1.0,7,12,0,2017,6
300,279.4,11,11,8.0,5,0,0,2017,6
420,329.8,49,49,3.0,7,0,0,2017,6
427,279.4,49,49,4.0,7,7,0,2017,6
426,279.4,49,49,1.0,7,6,0,2017,6
431,329.8,49,49,1.0,7,11,0,2017,6
420,276.0,11,11,3.0,7,0,0,2017,6
424,305.1,49,49,3.0,7,4,0,2018,9
435,370.4,49,49,33.0,7,15,0,2017,6
530,276.0,11,11,1.0,8,50,0,2017,6
424,361.8,49,49,26.0,7,4,0,2017,6
427,17.4,49,49,1.0,7,7,0,2017,6
664,305.1,11,11,1.0,11,4,0,2018,9
426,276.0,49,49,6.0,7,6,0,2017,6
654,305.1,11,11,7.0,10,54,0,2018,9
653,305.1,11,11,8.0,10,53,0,2018,9
652,305.1,11,11,8.0,10,52,0,2018,9
370,276.0,11,11,1.0,6,10,0,2017,6
300,276.0,11,11,1.0,5,0,0,2017,6
651,305.1,11,11,10.0,10,51,0,2018,9
431,329.8,49,49,1.0,7,11,2,2017,7
430,329.8,49,49,7.0,7,10,2,2017,7
420,329.8,49,49,3.0,7,0,2,2017,7
425,329.8,49,49,19.0,7,5,2,2017,7
650,305.1,11,11,8.0,10,50,0,2018,9
428,370.4,49,49,5.0,7,8,2,2017,7
426,279.4,49,49,1.0,7,6,2,2017,7
424,329.8,49,49,8.0,7,4,2,2017,7
640,305.1,11,11,10.0,10,40,0,2018,9
428,329.8,49,49,2.0,7,8,2,2017,7
434,329.8,49,49,9.0,7,14,2,2017,7
432,370.4,49,49,33.0,7,12,2,2017,7
429,361.8,49,49,16.0,7,9,2,2017,7
426,305.1,49,49,17.0,7,6,0,2018,9
630,305.1,11,11,10.0,10,30,0,2018,9
433,329.8,49,49,1.0,7,13,2,2017,7
620,305.1,11,11,10.0,10,20,0,2018,9
610,305.1,11,11,11.0,10,10,0,2018,9
600,305.1,11,11,11.0,10,0,0,2018,9
426,276.0,49,49,7.0,7,6,2,2017,7
428,305.1,49,49,7.0,7,8,0,2018,9
590,305.1,11,11,10.0,9,50,0,2018,9
580,305.1,11,11,11.0,9,40,0,2018,9
570,305.1,11,11,8.0,9,30,0,2018,9
560,305.1,11,11,9.0,9,20,0,2018,9
550,305.1,11,11,11.0,9,10,0,2018,9
540,305.1,11,11,11.0,9,0,0,2018,9
530,305.1,11,11,7.0,8,50,0,2018,9
520,305.1,11,11,5.0,8,40,0,2018,9
510,305.1,11,11,2.0,8,30,0,2018,9
500,305.1,11,11,7.0,8,20,0,2018,9
490,305.1,11,11,11.0,8,10,0,2018,9
480,305.1,11,11,11.0,8,0,0,2018,9
370,279.4,11,11,6.0,6,10,2,2017,7
360,279.4,11,11,11.0,6,0,2,2017,7
350,279.4,11,11,11.0,5,50,2,2017,7
340,279.4,11,11,11.0,5,40,2,2017,7
470,305.1,11,11,10.0,7,50,0,2018,9
435,370.4,49,49,31.0,7,15,2,2017,7
423,305.1,49,49,11.0,7,3,0,2018,9
460,305.1,11,11,11.0,7,40,0,2018,9
450,305.1,11,11,10.0,7,30,0,2018,9
530,276.0,11,11,2.0,8,50,2,2017,7
440,305.1,11,11,10.0,7,20,0,2018,9
418,305.1,11,11,8.0,6,58,0,2018,9
420,305.1,11,11,9.0,7,0,0,2018,9
410,305.1,11,11,9.0,6,50,0,2018,9
490,276.0,11,11,1.0,8,10,2,2017,7
400,305.1,11,11,8.0,6,40,0,2018,9
440,276.0,11,11,2.0,7,20,2,2017,7
390,305.1,11,11,1.0,6,30,0,2018,9
330,279.4,11,11,11.0,5,30,2,2017,7
424,276.0,49,49,1.0,7,4,2,2017,7
310,305.1,11,11,9.0,5,10,4,2018,8
320,279.4,11,11,11.0,5,20,2,2017,7
310,279.4,11,11,11.0,5,10,2,2017,7
300,279.4,11,11,10.0,5,0,2,2017,7
424,305.1,49,49,3.0,7,4,4,2018,8
426,305.1,49,49,22.0,7,6,4,2018,8
580,305.1,11,11,8.0,9,40,4,2018,8
390,279.4,11,11,1.0,6,30,2,2017,7
590,305.1,11,11,1.0,9,50,4,2018,8
435,329.8,49,49,1.0,7,15,2,2017,7
410,276.0,11,11,4.0,6,50,2,2017,7
432,329.8,49,49,1.0,7,12,2,2017,7
570,305.1,11,11,11.0,9,30,4,2018,8
429,329.8,49,49,2.0,7,9,2,2017,7
560,305.1,11,11,8.0,9,20,4,2018,8
550,305.1,11,11,11.0,9,10,4,2018,8
390,17.4,11,11,1.0,6,30,2,2017,7
500,305.1,11,11,10.0,8,20,4,2018,8
540,305.1,11,11,9.0,9,0,4,2018,8
427,305.1,49,49,1.0,7,7,4,2018,8
530,305.1,11,11,10.0,8,50,4,2018,8
424,361.8,49,49,28.0,7,4,2,2017,7
300,305.1,11,11,5.0,5,0,4,2018,8
520,305.1,11,11,11.0,8,40,4,2018,8
510,305.1,11,11,11.0,8,30,4,2018,8
490,305.1,11,11,9.0,8,10,4,2018,8
480,305.1,11,11,7.0,8,0,4,2018,8
430,276.0,11,11,2.0,7,10,2,2017,7
1146,276.0,49,49,3.0,19,6,2,2017,7
427,276.0,49,49,3.0,7,7,2,2017,7
421,279.4,49,49,1.0,7,1,5,2017,8
430,329.8,49,49,2.0,7,10,5,2017,8
426,276.0,49,49,1.0,7,6,5,2017,8
433,329.8,49,49,3.0,7,13,5,2017,8
659,276.0,11,11,4.0,10,59,5,2017,8
425,329.8,49,49,26.0,7,5,5,2017,8
429,361.8,49,49,36.0,7,9,5,2017,8
420,329.8,49,49,4.0,7,0,5,2017,8
432,370.4,49,49,33.0,7,12,5,2017,8
660,276.0,11,11,1.0,11,0,5,2017,8
430,361.8,49,49,10.0,7,10,5,2017,8
434,329.8,49,49,26.0,7,14,5,2017,8
470,305.1,11,11,1.0,7,50,4,2018,8
460,305.1,11,11,10.0,7,40,4,2018,8
450,305.1,11,11,11.0,7,30,4,2018,8
429,329.8,49,49,1.0,7,9,5,2017,8
440,305.1,11,11,9.0,7,20,4,2018,8
418,305.1,11,11,11.0,6,58,4,2018,8
423,305.1,49,49,13.0,7,3,4,2018,8
420,305.1,11,11,8.0,7,0,4,2018,8
410,17.4,11,11,1.0,6,50,5,2017,8
640,279.4,11,11,5.0,10,40,5,2017,8
310,17.4,11,11,1.0,5,10,5,2017,8
410,305.1,11,11,9.0,6,50,4,2018,8
422,305.1,49,49,9.0,7,2,4,2018,8
400,305.1,11,11,7.0,6,40,4,2018,8
652,279.4,11,11,1.0,10,52,5,2017,8
428,329.8,49,49,2.0,7,8,5,2017,8
426,279.4,49,49,4.0,7,6,5,2017,8
390,305.1,11,11,7.0,6,30,4,2018,8
380,305.1,11,11,9.0,6,20,4,2018,8
427,279.4,49,49,1.0,7,7,5,2017,8
370,305.1,11,11,8.0,6,10,4,2018,8
426,305.1,49,49,16.0,7,6,1,2018,7
490,305.1,11,11,10.0,8,10,1,2018,7
500,305.1,11,11,9.0,8,20,1,2018,7
630,305.1,11,11,7.0,10,30,1,2018,7
620,305.1,11,11,9.0,10,20,1,2018,7
610,305.1,11,11,7.0,10,10,1,2018,7
600,305.1,11,11,9.0,10,0,1,2018,7
590,305.1,11,11,9.0,9,50,1,2018,7
580,305.1,11,11,5.0,9,40,1,2018,7
570,305.1,11,11,5.0,9,30,1,2018,7
560,305.1,11,11,5.0,9,20,1,2018,7
427,305.1,49,49,1.0,7,7,1,2018,7
550,305.1,11,11,11.0,9,10,1,2018,7
540,305.1,11,11,11.0,9,0,1,2018,7
530,305.1,11,11,10.0,8,50,1,2018,7
520,305.1,11,11,11.0,8,40,1,2018,7
510,305.1,11,11,6.0,8,30,1,2018,7
1146,305.1,49,49,3.0,19,6,1,2018,7
480,305.1,11,11,9.0,8,0,1,2018,7
1145,305.1,49,49,19.0,19,5,1,2018,7
460,305.1,11,11,9.0,7,40,1,2018,7
470,305.1,11,11,11.0,7,50,1,2018,7
450,305.1,11,11,8.0,7,30,1,2018,7
428,305.1,49,49,6.0,7,8,1,2018,7
440,305.1,11,11,10.0,7,20,1,2018,7
418,305.1,11,11,7.0,6,58,1,2018,7
424,305.1,49,49,6.0,7,4,1,2018,7
420,305.1,11,11,10.0,7,0,1,2018,7
423,305.1,49,49,1.0,7,3,1,2018,7
410,305.1,11,11,6.0,6,50,1,2018,7
400,305.1,11,11,11.0,6,40,1,2018,7
427,276.0,49,49,1.0,7,7,5,2017,8
432,329.8,49,49,1.0,7,12,5,2017,8
390,305.1,11,11,8.0,6,30,1,2018,7
380,305.1,11,11,1.0,6,20,1,2018,7
300,305.1,11,11,1.0,5,0,1,2018,7
428,370.4,49,49,1.0,7,8,5,2017,8
300,17.4,11,11,1.0,5,0,5,2017,8
580,305.1,11,11,10.0,9,40,6,2018,6
424,361.8,49,49,30.0,7,4,5,2017,8
424,305.1,49,49,8.0,7,4,6,2018,6
390,305.1,11,11,4.0,6,30,6,2018,6
390,279.4,11,11,1.0,6,30,5,2017,8
435,370.4,49,49,25.0,7,15,5,2017,8
426,305.1,49,49,8.0,7,6,6,2018,6
390,276.0,11,11,1.0,6,30,5,2017,8
370,276.0,11,11,4.0,6,10,5,2017,8
424,329.8,49,49,5.0,7,4,5,2017,8
570,305.1,11,11,9.0,9,30,6,2018,6
610,305.1,11,11,1.0,10,10,6,2018,6
600,305.1,11,11,6.0,10,0,6,2018,6
590,305.1,11,11,11.0,9,50,6,2018,6
400,276.0,11,11,1.0,6,40,5,2017,8
427,305.1,49,49,1.0,7,7,6,2018,6
420,329.8,49,49,6.0,7,0,1,2017,9
434,329.8,49,49,7.0,7,14,1,2017,9
425,329.8,49,49,6.0,7,5,1,2017,9
560,305.1,11,11,10.0,9,20,6,2018,6
432,370.4,49,49,41.0,7,12,1,2017,9
550,305.1,11,11,11.0,9,10,6,2018,6
426,276.0,49,49,5.0,7,6,1,2017,9
427,279.4,49,49,4.0,7,7,1,2017,9
540,305.1,11,11,8.0,9,0,6,2018,6
530,305.1,11,11,11.0,8,50,6,2018,6
300,279.4,11,11,1.0,5,0,1,2017,9
426,279.4,49,49,2.0,7,6,1,2017,9
520,305.1,11,11,9.0,8,40,6,2018,6
510,305.1,11,11,11.0,8,30,6,2018,6
590,276.0,11,11,2.0,9,50,1,2017,9
435,370.4,49,49,13.0,7,15,1,2017,9
500,305.1,11,11,10.0,8,20,6,2018,6
424,329.8,49,49,14.0,7,4,1,2017,9
490,305.1,11,11,11.0,8,10,6,2018,6
480,305.1,11,11,11.0,8,0,6,2018,6
470,305.1,11,11,11.0,7,50,6,2018,6
460,305.1,11,11,11.0,7,40,6,2018,6
310,279.4,11,11,7.0,5,10,1,2017,9
520,276.0,11,11,1.0,8,40,1,2017,9
510,276.0,11,11,1.0,8,30,1,2017,9
429,329.8,49,49,3.0,7,9,1,2017,9
450,305.1,11,11,11.0,7,30,6,2018,6
1146,276.0,49,49,3.0,19,6,1,2017,9
440,305.1,11,11,11.0,7,20,6,2018,6
418,305.1,11,11,11.0,6,58,6,2018,6
1145,276.0,49,49,1.0,19,5,1,2017,9
425,305.1,49,49,1.0,7,5,6,2018,6
435,305.1,49,49,19.0,7,15,6,2018,6
428,329.8,49,49,2.0,7,8,1,2017,9
429,361.8,49,49,11.0,7,9,1,2017,9
400,276.0,11,11,1.0,6,40,1,2017,9
370,276.0,11,11,1.0,6,10,1,2017,9
390,279.4,11,11,1.0,6,30,1,2017,9
424,361.8,49,49,18.0,7,4,1,2017,9
420,305.1,11,11,10.0,7,0,6,2018,6
430,329.8,49,49,1.0,7,10,1,2017,9
330,276.0,11,11,2.0,5,30,1,2017,9
422,276.0,49,49,1.0,7,2,1,2017,9
424,329.8,49,49,32.0,7,4,3,2017,10
420,279.4,11,11,7.0,7,0,3,2017,10
410,279.4,11,11,7.0,6,50,3,2017,10
425,329.8,49,49,3.0,7,5,3,2017,10
410,305.1,11,11,10.0,6,50,6,2018,6
400,279.4,11,11,8.0,6,40,3,2017,10
390,279.4,11,11,11.0,6,30,3,2017,10
400,305.1,11,11,10.0,6,40,6,2018,6
370,279.4,11,11,3.0,6,10,3,2017,10
380,279.4,11,11,11.0,6,20,3,2017,10
432,370.4,49,49,28.0,7,12,3,2017,10
429,361.8,49,49,20.0,7,9,3,2017,10
360,279.4,11,11,11.0,6,0,3,2017,10
350,279.4,11,11,11.0,5,50,3,2017,10
340,279.4,11,11,5.0,5,40,3,2017,10
330,279.4,11,11,6.0,5,30,3,2017,10
320,279.4,11,11,10.0,5,20,3,2017,10
310,279.4,11,11,10.0,5,10,3,2017,10
300,305.1,11,11,1.0,5,0,6,2018,6
300,279.4,11,11,8.0,5,0,3,2017,10
426,305.1,49,49,21.0,7,6,3,2018,5
422,305.1,49,49,17.0,7,2,3,2018,5
654,305.1,11,11,1.0,10,54,3,2018,5
653,305.1,11,11,8.0,10,53,3,2018,5
570,305.1,11,11,11.0,9,30,3,2018,5
427,305.1,49,49,19.0,7,7,3,2018,5
434,329.8,49,49,8.0,7,14,3,2017,10
652,305.1,11,11,10.0,10,52,3,2018,5
651,305.1,11,11,9.0,10,51,3,2018,5
429,329.8,49,49,1.0,7,9,3,2017,10
650,305.1,11,11,11.0,10,50,3,2018,5
640,305.1,11,11,11.0,10,40,3,2018,5
630,305.1,11,11,1.0,10,30,3,2018,5
620,305.1,11,11,2.0,10,20,3,2018,5
610,305.1,11,11,8.0,10,10,3,2018,5
600,305.1,11,11,11.0,10,0,3,2018,5
590,305.1,11,11,9.0,9,50,3,2018,5
580,305.1,11,11,11.0,9,40,3,2018,5
560,305.1,11,11,7.0,9,20,3,2018,5
550,305.1,11,11,9.0,9,10,3,2018,5
540,305.1,11,11,10.0,9,0,3,2018,5
530,305.1,11,11,9.0,8,50,3,2018,5
428,305.1,49,49,9.0,7,8,3,2018,5
520,305.1,11,11,8.0,8,40,3,2018,5
424,305.1,49,49,2.0,7,4,3,2018,5
510,305.1,11,11,6.0,8,30,3,2018,5
500,305.1,11,11,10.0,8,20,3,2018,5
490,305.1,11,11,6.0,8,10,3,2018,5
421,305.1,49,49,19.0,7,1,3,2018,5
480,305.1,11,11,9.0,8,0,3,2018,5
470,305.1,11,11,9.0,7,50,3,2018,5
460,305.1,11,11,8.0,7,40,3,2018,5
450,305.1,11,11,10.0,7,30,3,2018,5
440,305.1,11,11,5.0,7,20,3,2018,5
300,305.1,11,11,3.0,5,0,3,2018,5
300,276.0,11,11,2.0,5,0,3,2017,10
390,305.1,11,11,3.0,6,30,1,2018,4
433,370.4,49,49,1.0,7,13,3,2017,10
418,305.1,11,11,11.0,6,58,1,2018,4
1143,305.1,49,49,1.0,19,3,1,2018,4
652,305.1,11,11,8.0,10,52,1,2018,4
427,276.0,49,49,1.0,7,7,3,2017,10
380,305.1,11,11,1.0,6,20,1,2018,4
667,305.1,11,11,5.0,11,7,1,2018,4
666,305.1,11,11,9.0,11,6,1,2018,4
410,276.0,11,11,1.0,6,50,3,2017,10
665,305.1,11,11,11.0,11,5,1,2018,4
435,329.8,49,49,1.0,7,15,3,2017,10
664,305.1,11,11,11.0,11,4,1,2018,4
427,305.1,49,49,1.0,7,7,1,2018,4
663,305.1,11,11,10.0,11,3,1,2018,4
480,305.1,11,11,9.0,8,0,1,2018,4
1144,305.1,49,49,40.0,19,4,1,2018,4
435,370.4,49,49,35.0,7,15,3,2017,10
426,279.4,49,49,1.0,7,6,3,2017,10
420,370.4,49,49,3.0,7,0,3,2017,10
424,361.8,49,49,8.0,7,4,3,2017,10
426,276.0,49,49,1.0,7,6,3,2017,10
330,276.0,11,11,4.0,5,30,3,2017,10
431,329.8,49,49,2.0,7,11,3,2017,10
662,305.1,11,11,8.0,11,2,1,2018,4
661,305.1,11,11,11.0,11,1,1,2018,4
660,305.1,11,11,8.0,11,0,1,2018,4
659,305.1,11,11,6.0,10,59,1,2018,4
434,329.8,49,49,10.0,7,14,6,2017,11
658,305.1,11,11,10.0,10,58,1,2018,4
657,305.1,11,11,9.0,10,57,1,2018,4
656,305.1,11,11,10.0,10,56,1,2018,4
424,329.8,49,49,19.0,7,4,6,2017,11
655,305.1,11,11,11.0,10,55,1,2018,4
432,370.4,49,49,37.0,7,12,6,2017,11
429,361.8,49,49,24.0,7,9,6,2017,11
340,276.0,11,11,1.0,5,40,6,2017,11
610,279.4,11,11,1.0,10,10,6,2017,11
654,305.1,11,11,10.0,10,54,1,2018,4
425,329.8,49,49,6.0,7,5,6,2017,11
653,305.1,11,11,11.0,10,53,1,2018,4
651,305.1,11,11,11.0,10,51,1,2018,4
630,305.1,11,11,5.0,10,30,1,2018,4
650,305.1,11,11,6.0,10,50,1,2018,4
640,305.1,11,11,11.0,10,40,1,2018,4
424,279.4,49,49,1.0,7,4,6,2017,11
435,370.4,49,49,23.0,7,15,6,2017,11
520,276.0,11,11,1.0,8,40,6,2017,11
426,276.0,49,49,2.0,7,6,6,2017,11
427,276.0,49,49,1.0,7,7,6,2017,11
400,276.0,11,11,1.0,6,40,6,2017,11
424,361.8,49,49,16.0,7,4,6,2017,11
620,305.1,11,11,7.0,10,20,1,2018,4
610,305.1,11,11,11.0,10,10,1,2018,4
430,329.8,49,49,1.0,7,10,6,2017,11
421,305.1,49,49,6.0,7,1,1,2018,4
434,329.8,49,49,18.0,7,14,1,2017,12
424,329.8,49,49,13.0,7,4,1,2017,12
424,276.0,49,49,1.0,7,4,1,2017,12
432,370.4,49,49,44.0,7,12,1,2017,12
429,361.8,49,49,23.0,7,9,1,2017,12
430,361.8,49,49,7.0,7,10,1,2017,12
433,329.8,49,49,2.0,7,13,1,2017,12
590,305.1,11,11,8.0,9,50,1,2018,4
600,305.1,11,11,9.0,10,0,1,2018,4
423,305.1,49,49,14.0,7,3,1,2018,4
580,305.1,11,11,4.0,9,40,1,2018,4
570,305.1,11,11,7.0,9,30,1,2018,4
560,305.1,11,11,8.0,9,20,1,2018,4
550,305.1,11,11,6.0,9,10,1,2018,4
540,305.1,11,11,10.0,9,0,1,2018,4
530,305.1,11,11,6.0,8,50,1,2018,4
422,305.1,49,49,16.0,7,2,1,2018,4
520,305.1,11,11,11.0,8,40,1,2018,4
510,305.1,11,11,11.0,8,30,1,2018,4
500,305.1,11,11,8.0,8,20,1,2018,4
490,305.1,11,11,9.0,8,10,1,2018,4
300,305.1,11,11,1.0,5,0,1,2018,4
424,279.4,49,49,1.0,7,4,1,2017,12
422,305.1,49,49,1.0,7,2,5,2018,3
426,305.1,49,49,4.0,7,6,5,2018,3
654,305.1,11,11,2.0,10,54,5,2018,3
427,305.1,49,49,1.0,7,7,5,2018,3
350,305.1,11,11,1.0,5,50,5,2018,3
340,305.1,11,11,1.0,5,40,5,2018,3
300,305.1,11,11,1.0,5,0,5,2018,3
320,305.1,11,11,1.0,5,20,5,2018,2
310,305.1,11,11,2.0,5,10,5,2018,2
425,329.8,49,49,2.0,7,5,1,2017,12
424,305.1,49,49,3.0,7,4,5,2018,2
659,305.1,11,11,1.0,10,59,5,2018,2
658,305.1,11,11,4.0,10,58,5,2018,2
426,305.1,49,49,10.0,7,6,5,2018,2
426,276.0,49,49,1.0,7,6,1,2017,12
434,305.1,49,49,3.0,7,14,5,2018,2
657,305.1,11,11,11.0,10,57,5,2018,2
350,276.0,11,11,2.0,5,50,1,2017,12
656,305.1,11,11,8.0,10,56,5,2018,2
435,370.4,49,49,18.0,7,15,1,2017,12
340,276.0,11,11,1.0,5,40,1,2017,12
424,361.8,49,49,20.0,7,4,1,2017,12
655,305.1,11,11,10.0,10,55,5,2018,2
654,305.1,11,11,10.0,10,54,5,2018,2
653,305.1,11,11,10.0,10,53,5,2018,2
652,305.1,11,11,10.0,10,52,5,2018,2
640,305.1,11,11,11.0,10,40,5,2018,2
300,17.4,11,11,1.0,5,0,1,2017,12
650,305.1,11,11,1.0,10,50,5,2018,2
630,305.1,11,11,11.0,10,30,5,2018,2
424,329.8,49,49,13.0,7,4,2,2017,12
434,329.8,49,49,21.0,7,14,2,2017,12
432,370.4,49,49,45.0,7,12,2,2017,12
429,361.8,49,49,26.0,7,9,2,2017,12
433,370.4,49,49,1.0,7,13,2,2017,12
620,305.1,11,11,9.0,10,20,5,2018,2
610,305.1,11,11,10.0,10,10,5,2018,2
600,305.1,11,11,8.0,10,0,5,2018,2
590,305.1,11,11,9.0,9,50,5,2018,2
580,305.1,11,11,9.0,9,40,5,2018,2
570,305.1,11,11,11.0,9,30,5,2018,2
560,305.1,11,11,10.0,9,20,5,2018,2
428,370.4,49,49,4.0,7,8,2,2017,12
433,329.8,49,49,2.0,7,13,2,2017,12
435,370.4,49,49,28.0,7,15,2,2017,12
550,305.1,11,11,11.0,9,10,5,2018,2
540,305.1,11,11,9.0,9,0,5,2018,2
530,305.1,11,11,11.0,8,50,5,2018,2
520,305.1,11,11,11.0,8,40,5,2018,2
430,361.8,49,49,1.0,7,10,2,2017,12
425,305.1,49,49,20.0,7,5,5,2018,2
510,305.1,11,11,11.0,8,30,5,2018,2
310,279.4,11,11,4.0,5,10,2,2017,12
310,17.4,11,11,2.0,5,10,2,2017,12
500,305.1,11,11,10.0,8,20,5,2018,2
428,329.8,49,49,1.0,7,8,2,2017,12
490,305.1,11,11,10.0,8,10,5,2018,2
480,305.1,11,11,10.0,8,0,5,2018,2
422,305.1,49,49,13.0,7,2,5,2018,2
470,305.1,11,11,9.0,7,50,5,2018,2
460,305.1,11,11,11.0,7,40,5,2018,2
450,305.1,11,11,11.0,7,30,5,2018,2
440,305.1,11,11,9.0,7,20,5,2018,2
428,305.1,49,49,6.0,7,8,5,2018,2
429,305.1,11,11,9.0,7,9,5,2018,2
420,305.1,11,11,8.0,7,0,5,2018,2
410,305.1,11,11,8.0,6,50,5,2018,2
380,305.1,11,11,1.0,6,20,5,2018,2
300,305.1,11,11,1.0,5,0,5,2018,2
426,305.1,49,49,18.0,7,6,2,2018,1
600,305.1,11,11,1.0,10,0,2,2018,1
590,305.1,11,11,4.0,9,50,2,2018,1
426,276.0,49,49,3.0,7,6,2,2017,12
580,305.1,11,11,8.0,9,40,2,2018,1
570,305.1,11,11,8.0,9,30,2,2018,1
510,276.0,11,11,1.0,8,30,2,2017,12
300,279.4,11,11,4.0,5,0,2,2017,12
560,305.1,11,11,11.0,9,20,2,2018,1
550,305.1,11,11,11.0,9,10,2,2018,1
427,305.1,49,49,8.0,7,7,2,2018,1
540,305.1,11,11,11.0,9,0,2,2018,1
530,305.1,11,11,11.0,8,50,2,2018,1
520,305.1,11,11,11.0,8,40,2,2018,1
510,305.1,11,11,7.0,8,30,2,2018,1
500,305.1,11,11,10.0,8,20,2,2018,1
490,305.1,11,11,9.0,8,10,2,2018,1
480,305.1,11,11,8.0,8,0,2,2018,1
470,305.1,11,11,7.0,7,50,2,2018,1
440,276.0,11,11,1.0,7,20,2,2017,12
460,305.1,11,11,9.0,7,40,2,2018,1
450,305.1,11,11,8.0,7,30,2,2018,1
440,305.1,11,11,7.0,7,20,2,2018,1
424,276.0,49,49,1.0,7,4,2,2017,12
422,305.1,49,49,15.0,7,2,2,2018,1
420,276.0,11,11,6.0,7,0,2,2017,12
429,305.1,11,11,11.0,7,9,2,2018,1
400,276.0,11,11,2.0,6,40,2,2017,12
424,361.8,49,49,17.0,7,4,2,2017,12
420,305.1,11,11,11.0,7,0,2,2018,1
425,305.1,49,49,4.0,7,5,2,2018,1
410,305.1,11,11,7.0,6,50,2,2018,1
400,305.1,11,11,9.0,6,40,2,2018,1
350,276.0,11,11,3.0,5,50,2,2017,12
429,329.8,49,49,1.0,7,9,2,2017,12
425,329.8,49,49,3.0,7,5,2,2017,12
390,305.1,11,11,7.0,6,30,2,2018,1
470,276.0,11,11,1.0,7,50,2,2017,12
420,329.8,49,49,2.0,7,0,3,2017,12
433,370.4,49,49,20.0,7,13,3,2017,12
661,279.4,11,11,2.0,11,1,3,2017,12
660,279.4,11,11,3.0,11,0,3,2017,12
659,279.4,11,11,1.0,10,59,3,2017,12
429,361.8,49,49,20.0,7,9,3,2017,12
434,329.8,49,49,22.0,7,14,3,2017,12
432,370.4,49,49,36.0,7,12,3,2017,12
300,305.1,11,11,1.0,5,0,2,2018,1
640,305.1,11,11,2.0,10,40,2,2018,1
428,370.4,49,49,2.0,7,8,3,2017,12
424,329.8,49,49,8.0,7,4,3,2017,12
426,305.1,49,49,25.0,7,6,2,2018,2
650,279.4,11,11,4.0,10,50,3,2017,12
1147,305.1,49,49,1.0,19,7,2,2018,2
620,279.4,11,11,1.0,10,20,3,2017,12
650,305.1,11,11,1.0,10,50,2,2018,2
600,279.4,11,11,4.0,10,0,3,2017,12
590,279.4,11,11,1.0,9,50,3,2017,12
580,279.4,11,11,2.0,9,40,3,2017,12
570,279.4,11,11,2.0,9,30,3,2017,12
560,279.4,11,11,3.0,9,20,3,2017,12
550,279.4,11,11,1.0,9,10,3,2017,12
520,279.4,11,11,2.0,8,40,3,2017,12
425,305.1,49,49,1.0,7,5,2,2018,2
510,279.4,11,11,2.0,8,30,3,2017,12
500,279.4,11,11,2.0,8,20,3,2017,12
470,279.4,11,11,1.0,7,50,3,2017,12
450,279.4,11,11,1.0,7,30,3,2017,12
640,305.1,11,11,1.0,10,40,2,2018,2
420,305.1,11,11,7.0,7,0,2,2018,2
630,305.1,11,11,11.0,10,30,2,2018,2
427,305.1,49,49,9.0,7,7,2,2018,2
620,305.1,11,11,11.0,10,20,2,2018,2
610,305.1,11,11,8.0,10,10,2,2018,2
600,305.1,11,11,11.0,10,0,2,2018,2
590,305.1,11,11,8.0,9,50,2,2018,2
580,305.1,11,11,9.0,9,40,2,2018,2
433,329.8,49,49,4.0,7,13,3,2017,12
570,305.1,11,11,8.0,9,30,2,2018,2
560,305.1,11,11,11.0,9,20,2,2018,2
540,305.1,11,11,8.0,9,0,2,2018,2
550,305.1,11,11,7.0,9,10,2,2018,2
520,305.1,11,11,11.0,8,40,2,2018,2
530,305.1,11,11,9.0,8,50,2,2018,2
510,305.1,11,11,10.0,8,30,2,2018,2
500,305.1,11,11,7.0,8,20,2,2018,2
490,305.1,11,11,10.0,8,10,2,2018,2
480,305.1,11,11,9.0,8,0,2,2018,2
470,305.1,11,11,9.0,7,50,2,2018,2
460,305.1,11,11,10.0,7,40,2,2018,2
450,305.1,11,11,7.0,7,30,2,2018,2
440,305.1,11,11,10.0,7,20,2,2018,2
428,305.1,49,49,6.0,7,8,2,2018,2
429,305.1,11,11,11.0,7,9,2,2018,2
424,305.1,49,49,1.0,7,4,2,2018,2
410,305.1,11,11,10.0,6,50,2,2018,2
400,305.1,11,11,10.0,6,40,2,2018,2
390,305.1,11,11,4.0,6,30,2,2018,2
380,305.1,11,11,9.0,6,20,2,2018,2
300,305.1,11,11,1.0,5,0,2,2018,2
426,305.1,49,49,27.0,7,6,1,2018,2
650,305.1,11,11,9.0,10,50,1,2018,2
424,305.1,49,49,3.0,7,4,1,2018,2
640,305.1,11,11,11.0,10,40,1,2018,2
630,305.1,11,11,11.0,10,30,1,2018,2
620,305.1,11,11,7.0,10,20,1,2018,2
610,305.1,11,11,11.0,10,10,1,2018,2
480,276.0,11,11,1.0,8,0,3,2017,12
600,305.1,11,11,9.0,10,0,1,2018,2
590,305.1,11,11,10.0,9,50,1,2018,2
580,305.1,11,11,11.0,9,40,1,2018,2
